SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,
175.572,179.351,56.1673,175.35,207.315,151.149,162.311,68.4945,169.973,80.7981,23.0353,147.384,55.1585,93.173,99.6484,129.191,158.463,81.4659,37.5244,99.3194,39.8517,71.9337,76.5746,210.673,203.554,84.0804,
175.614,179.374,56.1609,175.339,207.202,151.205,162.311,68.4945,169.965,80.8081,22.9464,147.384,55.1501,93.1883,99.6212,129.19,158.458,81.5193,37.5229,99.3552,39.6685,72.146,76.9347,210.783,203.374,83.8617,
175.604,179.368,56.1085,175.251,207.151,151.231,162.253,68.6345,169.957,80.8181,22.9518,147.384,55.142,93.2029,99.5789,129.189,158.46,81.4856,37.5212,99.3905,39.4346,72.428,77.2944,210.891,203.13,83.5755,
175.62,179.377,56.1156,175.263,207.044,151.283,162.271,68.5888,169.949,80.8281,22.932,147.383,55.1341,93.2171,99.5776,129.189,158.452,81.5894,37.5191,99.4275,39.2003,72.7063,77.6485,210.996,202.897,83.3003,
175.597,179.365,56.1176,175.267,207.005,151.3,162.242,68.6683,169.941,80.8387,22.9241,147.382,55.1263,93.2313,99.4913,129.183,158.457,81.5411,37.5166,99.4641,38.9602,72.9877,78.0035,211.102,202.658,83.0175,
175.571,179.352,56.1039,175.243,207.023,151.292,162.208,68.7664,169.933,80.8492,22.9882,147.39,55.1186,93.2452,99.4178,129.179,158.454,81.5677,37.5136,99.503,38.7169,73.2702,78.3559,211.207,202.429,82.7431,
175.601,179.366,56.0806,175.203,206.987,151.31,162.219,68.7333,169.924,80.8602,22.9462,147.385,55.1113,93.2584,99.5145,129.183,158.447,81.6553,37.5104,99.541,38.4758,73.548,78.7084,211.311,202.187,82.4521,
175.646,179.386,56.0904,175.219,207.044,151.282,162.245,68.657,169.915,80.8713,22.8436,147.371,55.104,93.2716,99.5299,129.184,158.432,81.7946,37.5067,99.5798,38.2357,73.822,79.0592,211.413,201.954,82.1692,
175.524,179.328,56.0764,175.195,207.004,151.3,162.228,68.7073,169.906,80.8827,22.8758,147.376,55.0967,93.2848,99.5609,129.185,158.418,81.9231,37.5024,99.621,37.9905,74.0987,79.423,211.517,201.724,81.8872,
175.485,179.309,56.0696,175.182,207.074,151.269,162.246,68.6453,169.896,80.895,22.8789,147.377,55.0901,93.2969,99.6838,129.191,158.409,81.9931,37.4979,99.6605,37.7447,74.3744,79.7694,211.615,201.495,81.6004,
175.433,179.286,56.0711,175.185,207.104,151.256,162.255,68.6141,169.886,80.9075,22.841,147.37,55.0833,93.3092,99.7008,129.192,158.398,82.0759,37.4928,99.7022,37.5008,74.646,80.1362,211.716,201.322,81.3902,
175.41,179.275,56.0184,175.077,207.027,151.292,162.238,68.6709,169.875,80.9207,22.768,147.353,55.077,93.3206,99.631,129.187,158.398,82.0727,37.4873,99.7436,37.2511,74.9229,80.4924,211.816,201.131,81.176,
175.413,179.277,55.9714,174.985,206.988,151.311,162.234,68.6818,169.864,80.9335,22.7715,147.354,55.0709,93.3318,99.6953,129.192,158.403,82.0221,37.4813,99.7862,36.9986,75.2022,80.858,211.917,200.879,80.9052,
175.399,179.271,55.9581,174.961,206.964,151.323,162.222,68.7215,169.853,80.9472,22.7726,147.355,55.0652,93.3422,99.7007,129.192,158.398,82.0635,37.4751,99.8274,36.7489,75.4769,81.2114,212.014,200.631,80.6356,
175.361,179.254,55.9823,175,207.075,151.266,162.223,68.7173,169.841,80.9612,22.7166,147.336,55.0595,93.3526,99.5817,129.187,158.411,81.9598,37.4679,99.8718,36.5028,75.7459,81.5778,212.113,200.388,80.3663,
175.348,179.248,55.906,174.878,207.144,151.23,162.212,68.7554,169.829,80.9748,22.7361,147.343,55.0543,93.3622,99.6275,129.188,158.411,81.9571,37.4604,99.916,36.2462,76.0241,81.9424,212.21,200.141,80.09,
175.293,179.222,55.8667,174.816,207.077,151.263,162.217,68.7393,169.817,80.9894,22.7922,147.367,55.0491,93.3717,99.646,129.188,158.398,82.0609,37.4525,99.96,36.0532,76.2401,82.3044,212.306,199.897,79.814,
175.258,179.207,55.8697,174.821,206.968,151.313,162.213,68.7518,169.804,81.0041,22.7267,147.337,55.0444,93.3804,99.5588,129.186,158.388,82.1492,37.4439,100.005,35.8714,76.46,82.6644,212.401,199.658,79.5426,
175.316,179.235,55.8334,174.764,206.906,151.342,162.203,68.7768,169.791,81.0188,22.7986,147.373,55.0398,93.3889,99.5448,129.185,158.4,82.04,37.4347,100.052,35.645,76.7432,83.0223,212.493,199.418,79.2679,
175.212,179.183,55.7956,174.705,206.827,151.381,162.23,68.7031,169.778,81.0344,22.7094,147.328,55.0354,93.3971,99.5168,129.184,158.398,82.0521,37.4248,100.099,35.4148,77.0248,83.3833,212.583,199.18,78.9918,
175.147,179.149,55.7253,174.593,206.843,151.373,162.23,68.7044,169.764,81.0499,22.6869,147.315,55.0311,93.4051,99.5192,129.184,158.386,82.1498,37.4149,100.144,35.181,77.3084,83.7532,212.675,198.992,78.7793,
175.1,179.123,55.6572,174.482,206.821,151.385,162.229,68.7058,169.75,81.0661,22.7163,147.333,55.0271,93.4126,99.4345,129.181,158.374,82.2367,37.4042,100.191,34.9461,77.5931,84.1194,212.766,198.795,78.5757,
175.05,179.097,55.6031,174.396,206.947,151.316,162.229,68.7072,169.735,81.0828,22.7826,147.373,55.0235,93.4194,99.3772,129.178,158.379,82.2037,37.3932,100.237,34.7089,77.8793,84.4766,212.853,198.533,78.3158,
175.16,179.154,55.5961,174.386,206.83,151.378,162.228,68.7088,169.719,81.1001,22.6334,147.284,55.0201,93.4257,99.2712,129.171,158.389,82.1275,37.3811,100.286,34.4691,78.1678,84.8279,212.937,198.264,78.0485,
175.099,179.122,55.6043,174.399,206.754,151.417,162.228,68.7107,169.704,81.1174,22.7114,147.331,55.017,93.4315,99.1533,129.165,158.391,82.1101,37.3685,100.335,34.2332,78.4487,85.1894,213.022,198.002,77.7857,
175.102,179.124,55.5907,174.376,206.799,151.394,162.227,68.7127,169.687,81.1354,22.6869,147.317,55.0141,93.4371,99.1691,129.165,158.383,82.183,37.3558,100.382,33.9901,78.7351,85.5549,213.108,197.741,77.5235,
175.066,179.107,55.5912,174.377,206.841,151.37,162.226,68.7148,169.67,81.1538,22.7168,147.333,55.0113,93.4423,99.2486,129.167,158.381,82.1924,37.3421,100.432,33.7532,79.0126,85.911,213.191,197.49,77.2697,
175.027,179.09,55.5846,174.367,206.778,151.404,162.225,68.7171,169.653,81.1722,22.7203,147.335,55.0089,93.447,99.1129,129.163,158.361,82.3191,37.3275,100.483,33.5098,79.2958,86.2653,213.272,197.24,77.0157,
174.937,179.049,55.6209,174.417,206.837,151.376,162.224,68.7195,169.634,81.192,22.6433,147.29,55.0068,93.4509,99.1158,129.163,158.368,82.2852,37.3135,100.53,33.2661,79.5772,86.6234,213.353,196.977,76.7454,
175.036,179.097,55.577,174.357,206.933,151.332,162.223,68.7222,169.616,81.2119,22.5966,147.259,55.0049,93.4546,99.0738,129.163,158.38,82.2255,37.2988,100.578,33.0905,79.7864,86.9852,213.433,196.724,76.4828,
174.986,179.072,55.5211,174.285,206.878,151.358,162.222,68.725,169.597,81.2319,22.6384,147.288,55.0032,93.4579,98.9407,129.166,158.382,82.2194,37.2826,100.63,32.9157,80.0122,87.3452,213.511,196.466,76.2136,
174.852,179.001,55.5672,174.344,206.762,151.419,162.221,68.7278,169.577,81.252,22.5798,147.249,55.0017,93.4609,98.9859,129.164,158.359,82.3053,37.2663,100.68,32.6911,80.3149,87.7073,213.589,196.267,76.012,
174.726,178.935,55.5329,174.297,206.765,151.417,162.22,68.7309,169.557,81.273,22.5179,147.206,55.0005,93.4632,99.0513,129.161,158.357,82.3124,37.2498,100.729,32.4693,80.6099,88.0705,213.667,196.06,75.8183,
174.651,178.899,55.541,174.309,206.74,151.43,162.219,68.7341,169.536,81.2947,22.4708,147.174,54.9994,93.4654,99.0244,129.162,158.355,82.3196,37.2323,100.78,32.2499,80.8972,88.4363,213.743,195.791,75.5757,
174.697,178.92,55.4481,174.162,206.679,151.463,162.217,68.7376,169.514,81.3163,22.3892,147.121,54.9986,93.4669,99.0416,129.161,158.353,82.3275,37.215,100.829,32.028,81.1825,88.7928,213.816,195.521,75.3275,
174.689,178.916,55.4106,174.104,206.708,151.446,162.216,68.7413,169.493,81.3383,22.4172,147.14,54.998,93.4682,99.0294,129.161,158.351,82.3355,37.1969,100.879,31.8048,81.4655,89.1553,213.887,195.252,75.0767,
174.681,178.913,55.3886,174.071,206.622,151.496,162.214,68.7451,169.47,81.3611,22.3103,147.073,54.9976,93.4689,98.9084,129.16,158.349,82.3434,37.1777,100.931,31.5722,81.7585,89.5294,213.959,194.982,74.8244,
174.599,178.886,55.3657,174.036,206.66,151.472,162.213,68.7492,169.446,81.3846,22.3113,147.073,54.9973,93.4694,98.8522,129.159,158.346,82.3519,37.1579,100.983,31.3384,82.0508,89.8883,214.027,194.716,74.5748,
174.688,178.917,55.4316,174.137,206.675,151.464,162.211,68.7534,169.422,81.4079,22.2983,147.064,54.9973,93.4695,98.9142,129.161,158.344,82.3603,37.1384,101.034,31.1049,82.3411,90.2489,214.092,194.458,74.3322,
174.789,178.952,55.441,174.152,206.731,151.431,162.209,68.7578,169.398,81.4318,22.2176,147.002,54.9976,93.4689,98.8871,129.16,158.341,82.3693,37.1187,101.083,30.8706,82.6314,90.6241,214.158,194.194,74.081,
174.754,178.939,55.4031,174.09,206.72,151.437,162.207,68.7626,169.373,81.4553,22.1161,146.928,54.9981,93.468,98.7656,129.157,158.339,82.3782,37.0989,101.133,30.643,82.9111,90.993,214.223,193.986,73.8901,
174.689,178.911,55.3103,173.942,206.565,151.529,162.205,68.7674,169.347,81.48,22.0315,146.863,54.9987,93.4666,98.8589,129.158,158.336,82.3876,37.0784,101.183,30.408,83.199,91.3524,214.286,193.774,73.7096,
174.65,178.893,55.3613,174.024,206.53,151.549,162.203,68.7727,169.321,81.5053,21.9882,146.828,54.9996,93.4648,98.7443,129.159,158.333,82.3972,37.057,101.234,30.1753,83.4831,91.726,214.35,193.49,73.4775,
174.584,178.863,55.4268,174.132,206.494,151.568,162.201,68.7784,169.294,81.5306,21.8855,146.747,55.0006,93.4627,98.8205,129.158,158.33,82.4067,37.0354,101.285,29.9982,83.706,92.0854,214.41,193.204,73.2392,
174.504,178.828,55.4207,174.122,206.474,151.577,162.199,68.7842,169.267,81.5558,21.8757,146.74,55.0017,93.4604,98.898,129.158,158.327,82.4165,37.014,101.334,29.8332,83.9307,92.4494,214.471,192.925,73.0054,
174.464,178.811,55.3363,174,206.424,151.599,162.196,68.7904,169.238,81.5828,21.9485,146.795,55.003,93.4578,98.8279,129.158,158.324,82.4271,36.9925,101.383,29.6232,84.2281,92.8112,214.528,192.645,72.7707,
174.382,178.784,55.3025,173.953,206.315,151.649,162.193,68.797,169.208,81.6099,22.0459,146.871,55.0043,93.455,98.8011,129.159,158.321,82.4375,36.9711,101.431,29.4103,84.5245,93.1686,214.582,192.36,72.5305,
174.327,178.766,55.3135,173.967,206.196,151.702,162.191,68.8039,169.179,81.6368,21.9674,146.809,55.0059,93.4517,98.7412,129.161,158.318,82.4485,36.95,101.478,29.1878,84.8311,93.5415,214.637,192.083,72.2949,
174.199,178.725,55.2773,173.923,206.059,151.761,162.188,68.8111,169.149,81.664,21.9467,146.791,55.0075,93.4482,98.8043,129.157,158.314,82.4594,36.9287,101.524,28.968,85.1321,93.9073,214.689,191.804,72.0562,
174.259,178.746,55.2002,173.832,206.034,151.77,162.184,68.8185,169.118,81.6914,21.8385,146.695,55.0094,93.4443,98.7629,129.159,158.311,82.4709,36.9073,101.571,28.7527,85.4249,94.2698,214.739,191.587,71.8754,
174.248,178.742,55.1709,173.799,206.023,151.774,162.181,68.8261,169.088,81.7185,21.7841,146.649,55.0112,93.4403,98.768,129.159,158.307,82.4828,36.8855,101.618,28.5354,85.7185,94.6378,214.787,191.363,71.7034,
174.167,178.713,55.0886,173.714,205.913,151.818,162.178,68.8345,169.057,81.7456,21.7264,146.602,55.0134,93.4356,98.8011,129.156,158.303,82.4946,36.8638,101.664,28.317,86.0093,95.0018,214.833,191.078,71.4934,
174.084,178.685,55.0247,173.652,205.848,151.843,162.174,68.8431,169.024,81.774,21.7635,146.633,55.0156,93.4308,98.7462,129.162,158.299,82.5069,36.842,101.709,28.0945,86.3012,95.3608,214.878,190.787,71.2744,
174.044,178.672,55.0267,173.654,205.88,151.831,162.17,68.8519,168.992,81.8023,21.7195,146.597,55.0179,93.4257,98.7785,129.159,158.295,82.5195,36.8209,101.753,27.8696,86.5922,95.7275,214.924,190.491,71.0497,
174.061,178.677,55.0826,173.713,205.897,151.824,162.166,68.8615,168.958,81.8317,21.7347,146.609,55.0203,93.4205,98.7061,129.164,158.291,82.5327,36.7992,101.798,27.6397,86.8868,96.1059,214.97,190.204,70.8305,
174.008,178.659,55.0334,173.661,205.897,151.824,162.162,68.8711,168.924,81.8608,21.6795,146.563,55.0229,93.4147,98.6503,129.166,158.287,82.5457,36.7781,101.841,27.4654,87.1173,96.4714,215.015,189.909,70.6036,
173.952,178.638,54.9807,173.604,205.929,151.814,162.157,68.8812,168.889,81.8901,21.6119,146.505,55.0257,93.4087,98.6674,129.165,158.282,82.559,36.7572,101.883,27.304,87.3497,96.828,215.058,189.616,70.3753,
174.053,178.677,54.9423,173.559,205.916,151.818,162.153,68.8921,168.854,81.9198,21.5561,146.457,55.0284,93.4026,98.6237,129.167,158.278,82.5729,36.7359,101.926,27.1025,87.6517,97.1896,215.1,189.389,70.2036,
174.014,178.662,54.8473,173.446,205.96,151.805,162.147,68.9037,168.817,81.9512,21.5011,146.407,55.0311,93.3964,98.5087,129.169,158.273,82.5876,36.7154,101.967,26.891,87.9629,97.5571,215.141,189.157,70.0423,
173.877,178.614,54.7344,173.312,205.792,151.854,162.142,68.9153,168.781,81.9816,21.4495,146.359,55.0341,93.3897,98.4829,129.17,158.268,82.602,36.6957,102.007,26.6846,88.2656,97.9319,215.181,188.848,69.8366,
173.806,178.589,54.7561,173.338,205.694,151.885,162.136,68.9284,168.743,82.0132,21.4406,146.351,55.0369,93.3832,98.5136,129.169,158.263,82.6166,36.6758,102.047,26.4781,88.5664,98.2965,215.219,188.544,69.6313,
173.754,178.569,54.7794,173.366,205.597,151.916,162.13,68.9414,168.705,82.0442,21.5439,146.446,55.0399,93.3764,98.6542,129.168,158.258,82.6316,36.6564,102.085,26.2653,88.8728,98.6689,215.256,188.24,69.4248,
173.616,178.521,54.7821,173.37,205.54,151.933,162.124,68.9555,168.668,82.0749,21.4916,146.397,55.0429,93.3694,98.5844,129.168,158.252,82.648,36.6368,102.124,26.0594,89.1675,99.0385,215.291,187.934,69.2153,
173.618,178.522,54.7412,173.315,205.405,151.976,162.117,68.9697,168.629,82.1063,21.4745,146.382,55.046,93.3621,98.5561,129.167,158.246,82.6648,36.6184,102.16,25.8469,89.469,99.4022,215.325,187.635,69.0083,
173.552,178.498,54.6367,173.18,205.436,151.966,162.11,68.9843,168.59,82.1378,21.4971,146.401,55.0492,93.3546,98.5605,129.167,158.24,82.681,36.6012,102.195,25.6367,89.7633,99.7711,215.358,187.333,68.7961,
173.568,178.504,54.5665,173.087,205.429,151.968,162.102,69.0006,168.552,82.1691,21.4676,146.375,55.0525,93.3469,98.5327,129.167,158.234,82.6981,36.5846,102.227,25.4202,90.0628,100.148,215.391,187.097,68.6353,
173.544,178.495,54.5414,173.052,205.489,151.953,162.094,69.0175,168.513,82.2001,21.4928,146.396,55.0558,93.3391,98.5201,129.166,158.228,82.7149,36.5681,102.26,25.2051,90.3564,100.519,215.422,186.851,68.4824,
173.63,178.529,54.4654,172.944,205.576,151.93,162.086,69.0347,168.473,82.2322,21.5315,146.428,55.0592,93.331,98.5689,129.167,158.222,82.7322,36.5522,102.291,25.0376,90.5905,100.898,215.452,186.53,68.2909,
173.479,178.468,54.4583,172.934,205.62,151.917,162.077,69.0528,168.432,82.2644,21.4176,146.331,55.0626,93.3228,98.6504,129.171,158.215,82.7499,36.5371,102.321,24.8849,90.8232,101.266,215.48,186.217,68.1013,
173.411,178.441,54.4599,172.936,205.692,151.895,162.068,69.071,168.393,82.2962,21.3216,146.249,55.0661,93.3144,98.743,129.176,158.208,82.7677,36.5227,102.35,24.691,91.131,101.632,215.506,185.898,67.9069,
173.387,178.432,54.4536,172.927,205.65,151.909,162.058,69.0905,168.351,82.3291,21.3459,146.271,55.0695,93.3061,98.7306,129.176,158.201,82.7868,36.5094,102.377,24.4914,91.4422,102.01,215.531,185.582,67.7127,
173.336,178.413,54.4211,172.877,205.626,151.917,162.048,69.111,168.311,82.3607,21.2475,146.178,55.073,93.2975,98.6754,129.174,158.194,82.8054,36.496,102.404,24.2961,91.7436,102.386,215.555,185.272,67.52,
173.454,178.46,54.4328,172.895,205.587,151.928,162.036,69.1333,168.27,82.3927,21.2846,146.212,55.0766,93.2887,98.7246,129.177,158.186,82.8246,36.4835,102.429,24.0926,92.0533,102.759,215.578,185.026,67.3718,
173.342,178.416,54.4176,172.873,205.521,151.948,162.024,69.1565,168.227,82.4267,21.2753,146.204,55.08,93.2801,98.6544,129.172,158.178,82.8451,36.4723,102.451,23.8939,92.3521,103.138,215.603,184.777,67.2345,
173.29,178.397,54.411,172.864,205.552,151.938,162.011,69.18,168.185,82.459,21.133,146.079,55.0837,93.2709,98.6864,129.175,158.17,82.8658,36.4613,102.473,23.6937,92.6488,103.5,215.625,184.449,67.0614,
173.423,178.445,54.4323,172.89,205.526,151.946,161.998,69.205,168.143,82.4923,21.0886,146.041,55.0873,93.2618,98.6758,129.174,158.162,82.8862,36.4514,102.494,23.4909,92.9446,103.864,215.645,184.12,66.8858,
173.51,178.477,54.4534,172.916,205.403,151.981,161.984,69.2306,168.099,82.5262,21.0423,146.005,55.0909,93.2525,98.6163,129.169,158.153,82.908,36.4421,102.513,23.2853,93.2403,104.224,215.662,183.794,66.7108,
173.612,178.517,54.3976,172.848,205.364,151.993,161.969,69.2581,168.057,82.5589,21.1261,146.069,55.0944,93.2438,98.5751,129.165,158.144,82.9299,36.4338,102.53,23.1246,93.4781,104.597,215.68,183.46,66.531,
173.657,178.534,54.4202,172.874,205.283,152.021,161.953,69.2858,168.013,82.5923,21.0796,146.035,55.098,93.2344,98.4884,129.155,158.134,82.9527,36.4267,102.545,22.9734,93.7227,104.975,215.699,183.211,66.4018,
173.632,178.525,54.4218,172.876,205.272,152.025,161.937,69.3149,167.971,82.6254,21.0825,146.037,55.1015,93.2253,98.4611,129.152,158.125,82.9748,36.42,102.559,22.7899,94.0317,105.348,215.717,182.959,66.2836,
173.662,178.535,54.4324,172.891,205.317,152.01,161.919,69.3459,167.927,82.6591,21.1305,146.074,55.1049,93.2163,98.6008,129.166,158.115,82.9975,36.4139,102.572,22.5997,94.3467,105.722,215.738,182.625,66.136,
173.708,178.548,54.3313,172.752,205.451,151.965,161.9,69.3779,167.884,82.6924,21.1464,146.087,55.1086,93.2067,98.5759,129.163,158.105,83.0203,36.409,102.582,22.4086,94.6603,106.089,215.758,182.301,65.9909,
173.771,178.569,54.2879,172.693,205.382,151.987,161.88,69.4106,167.842,82.7249,21.055,146.017,55.1121,93.1974,98.6523,129.172,158.095,83.0446,36.4047,102.591,22.2156,94.9724,106.462,215.775,181.959,65.8359,
173.773,178.57,54.2463,172.634,205.385,151.986,161.86,69.444,167.799,82.7579,21.058,146.019,55.1158,93.1877,98.7156,129.179,158.084,83.0689,36.4014,102.599,22.0161,95.2913,106.839,215.792,181.63,65.6845,
173.747,178.56,54.239,172.623,205.319,152.007,161.837,69.4811,167.755,82.7912,21.0937,146.047,55.1192,93.1785,98.7789,129.186,158.073,83.093,36.3989,102.604,21.8263,95.5921,107.207,215.807,181.292,65.5263,
173.82,178.587,54.1981,172.563,205.226,152.041,161.812,69.5205,167.712,82.8241,21.1921,146.122,55.1226,93.1693,98.7828,129.186,158.062,83.1182,36.3972,102.608,21.6271,95.9054,107.575,215.82,181.033,65.4105,
173.784,178.573,54.2666,172.664,205.242,152.034,161.787,69.5596,167.669,82.8578,21.098,146.047,55.1261,93.1599,98.8581,129.194,158.05,83.1447,36.3963,102.61,21.4303,96.2145,107.942,215.831,180.779,65.3088,
173.761,178.563,54.2103,172.581,205.247,152.033,161.76,69.6017,167.625,82.8914,21.1607,146.098,55.1294,93.1507,98.9379,129.205,158.037,83.1712,36.3961,102.61,21.2321,96.5228,108.326,215.845,180.433,65.1774,
173.657,178.523,54.2123,172.584,205.32,152.005,161.732,69.6432,167.582,82.9244,21.2105,146.137,55.1328,93.1414,98.8975,129.199,158.025,83.1976,36.3969,102.608,21.084,96.7604,108.695,215.858,180.092,65.0448,
173.606,178.503,54.1622,172.518,205.298,152.014,161.702,69.6874,167.539,82.9577,21.2375,146.157,55.1361,93.132,98.9763,129.212,158.012,83.2243,36.3981,102.605,20.944,97.007,109.063,215.871,179.742,64.9066,
173.533,178.477,54.0871,172.426,205.314,152.007,161.67,69.7336,167.498,82.9899,21.2261,146.149,55.1395,93.1227,98.9185,129.201,158,83.25,36.3998,102.602,20.7721,97.3241,109.438,215.882,179.478,64.8062,
173.564,178.487,54.0528,172.386,205.23,152.043,161.635,69.7836,167.456,83.0222,21.1764,146.119,55.1429,93.113,98.8206,129.178,157.986,83.2777,36.4019,102.597,20.596,97.6439,109.811,215.891,179.207,64.715,
173.495,178.464,53.9963,172.323,205.189,152.059,161.599,69.8329,167.414,83.0548,21.0461,146.043,55.1462,93.1038,98.676,129.146,157.972,83.3063,36.4049,102.589,20.4198,97.9598,110.185,215.9,178.86,64.6061,
173.381,178.427,53.9164,172.235,205.205,152.053,161.562,69.884,167.372,83.0882,21.0735,146.059,55.1496,93.094,98.6951,129.15,157.958,83.3346,36.4083,102.581,20.2425,98.2714,110.545,215.906,178.508,64.494,
173.399,178.433,53.9185,172.237,205.094,152.096,161.522,69.9366,167.329,83.1216,21.0635,146.052,55.153,93.0842,98.7101,129.154,157.943,83.3642,36.4122,102.571,20.0542,98.5987,110.915,215.912,178.159,64.3815,
173.286,178.395,53.9098,172.227,205.07,152.106,161.479,69.993,167.287,83.1548,20.9267,145.962,55.1562,93.075,98.654,129.141,157.929,83.3932,36.4165,102.561,19.869,98.9188,111.287,215.917,177.806,64.2652,
173.249,178.384,53.8906,172.208,205.071,152.105,161.436,70.048,167.245,83.1878,20.7661,145.854,55.1594,93.0657,98.6565,129.141,157.914,83.4216,36.4216,102.548,19.6801,99.2423,111.656,215.921,178.169,64.386,
173.357,178.412,53.786,172.107,205.005,152.133,161.389,70.1073,167.204,83.2205,20.7415,145.837,55.1626,93.0563,98.5124,129.117,157.899,83.4505,36.4267,102.534,19.4947,99.5556,112.015,215.923,177.896,64.3003,
173.272,178.39,53.7672,172.088,205.048,152.115,161.342,70.1645,167.162,83.2532,20.6669,145.785,55.1658,93.0469,98.4253,129.102,157.883,83.4797,36.4322,102.52,19.305,99.8728,112.376,215.923,177.619,64.2251,
173.245,178.384,53.779,172.101,205.062,152.11,161.295,70.2212,167.122,83.2853,20.7062,145.811,55.1689,93.0374,98.4581,129.108,157.867,83.5097,36.4382,102.504,19.1631,100.12,112.741,215.921,177.267,64.136,
