Generation, Iteration, Trial, Fitness Value
1,16,49,2.38784e+06
1,16,50,4.32668e+06
1,13,50,1.56835e+06
2,12,1,4.0231e+06
2,4,1,3.41009e+06
2,2,1,1.99135e+06
2,9,1,3.07466e+06
2,3,1,2.62871e+06
2,8,1,3.8929e+06
2,6,1,3.43689e+06
2,7,1,2.7063e+06
2,5,1,3.30551e+06
2,1,1,2.53971e+06
2,10,1,2.07316e+06
2,11,1,1.93793e+06
2,4,2,2.86647e+06
2,12,2,2.47317e+06
2,3,2,2.83472e+06
2,10,2,4.64924e+06
2,2,2,3.12157e+06
2,8,2,5.37156e+06
2,5,2,3.35651e+06
2,6,2,2.4277e+06
2,1,2,2.55884e+06
2,11,2,3.19707e+06
2,9,2,1.77573e+06
2,7,2,3.08607e+06
2,12,3,3.74177e+06
2,4,3,3.27832e+06
2,3,3,2.85061e+06
2,1,3,4.46034e+06
2,6,3,4.03628e+06
2,2,3,3.80627e+06
2,8,3,3.76575e+06
2,7,3,3.4673e+06
2,5,3,3.83447e+06
2,11,3,3.7506e+06
2,9,3,3.45123e+06
2,10,3,2.50705e+06
2,1,4,3.91507e+06
2,3,4,2.84975e+06
2,6,4,3.34981e+06
2,8,4,4.18004e+06
2,7,4,2.59442e+06
2,5,4,4.60044e+06
2,4,4,2.68026e+06
2,12,4,1.67413e+06
2,2,4,1.88578e+06
2,9,4,4.01584e+06
2,10,4,2.76053e+06
2,11,4,4.28932e+06
2,6,5,3.63341e+06
2,1,5,3.49097e+06
2,3,5,2.16804e+06
2,8,5,1.99893e+06
2,4,5,2.56737e+06
2,7,5,2.75738e+06
2,2,5,3.5868e+06
2,12,5,3.54534e+06
2,5,5,3.16901e+06
2,10,5,3.95246e+06
2,9,5,2.07211e+06
2,11,5,3.3541e+06
2,6,6,4.05864e+06
2,1,6,3.15327e+06
2,8,6,2.76569e+06
2,7,6,5.66629e+06
2,4,6,4.47988e+06
2,12,6,4.25572e+06
2,5,6,3.90133e+06
2,2,6,3.86626e+06
2,3,6,1.50608e+06
2,10,6,2.5743e+06
2,11,6,3.66412e+06
2,9,6,1.59218e+06
2,6,7,2.50341e+06
2,1,7,3.25157e+06
2,8,7,2.76239e+06
2,4,7,3.14125e+06
2,7,7,3.98525e+06
2,3,7,3.44821e+06
2,12,7,4.13845e+06
2,5,7,2.99108e+06
2,2,7,4.21862e+06
2,10,7,5.14982e+06
2,11,7,3.89384e+06
2,9,7,3.78243e+06
2,6,8,2.73625e+06
2,8,8,2.32967e+06
2,1,8,2.4582e+06
2,4,8,3.05645e+06
2,3,8,2.73045e+06
2,7,8,3.27812e+06
2,5,8,2.61695e+06
2,12,8,2.5637e+06
2,10,8,828576
2,2,8,2.08065e+06
2,11,8,2.37656e+06
2,9,8,3.35841e+06
2,6,9,3.31176e+06
2,1,9,3.64927e+06
2,8,9,3.12862e+06
2,4,9,2.71822e+06
2,7,9,3.80052e+06
2,5,9,3.46607e+06
2,3,9,3.06599e+06
2,12,9,4.81124e+06
2,10,9,3.6766e+06
2,2,9,3.26388e+06
2,11,9,3.50552e+06
2,9,9,3.95358e+06
2,1,10,2.66195e+06
2,6,10,3.58854e+06
2,4,10,4.50494e+06
2,8,10,2.10074e+06
2,7,10,4.48476e+06
2,5,10,3.28471e+06
2,3,10,4.42792e+06
2,12,10,2.87279e+06
2,10,10,3.18857e+06
2,2,10,3.12134e+06
2,11,10,1.77756e+06
2,9,10,1.03733e+06
2,6,11,2.99826e+06
2,1,11,3.90956e+06
2,8,11,3.2913e+06
2,4,11,2.08053e+06
2,5,11,3.23338e+06
2,7,11,2.96948e+06
2,3,11,1.91327e+06
2,12,11,4.17377e+06
2,10,11,2.85833e+06
2,11,11,2.32179e+06
2,2,11,2.82899e+06
2,9,11,2.5398e+06
2,6,12,3.19694e+06
2,1,12,4.30712e+06
2,7,12,3.48464e+06
2,5,12,2.34035e+06
2,4,12,2.74291e+06
2,8,12,1.48157e+06
2,3,12,2.48925e+06
2,12,12,3.7508e+06
2,10,12,3.13831e+06
2,11,12,1.77849e+06
2,2,12,2.96838e+06
2,9,12,3.66104e+06
2,1,13,3.54592e+06
2,6,13,2.4824e+06
2,7,13,4.13751e+06
2,8,13,2.33299e+06
2,4,13,2.75759e+06
2,5,13,2.88359e+06
2,3,13,2.37366e+06
2,12,13,2.44745e+06
2,10,13,2.64087e+06
2,11,13,2.73509e+06
2,2,13,4.39959e+06
2,9,13,2.41454e+06
2,1,14,3.5992e+06
2,7,14,3.09779e+06
2,6,14,2.19842e+06
2,8,14,4.07318e+06
2,5,14,3.36657e+06
2,4,14,2.92479e+06
2,12,14,3.09649e+06
2,3,14,1.84213e+06
2,10,14,3.53246e+06
2,11,14,3.1304e+06
2,2,14,3.55695e+06
2,9,14,2.78109e+06
2,1,15,4.27697e+06
2,7,15,2.43879e+06
2,6,15,4.15187e+06
2,8,15,2.8513e+06
2,4,15,5.05123e+06
2,3,15,3.48851e+06
2,5,15,3.41028e+06
2,12,15,2.90803e+06
2,10,15,3.41831e+06
2,11,15,3.72115e+06
2,2,15,4.49398e+06
2,9,15,3.71028e+06
2,1,16,2.73049e+06
2,7,16,3.08536e+06
2,6,16,3.47528e+06
2,4,16,3.56189e+06
2,8,16,2.07766e+06
2,5,16,2.76172e+06
2,3,16,2.49099e+06
2,12,16,4.79299e+06
2,10,16,2.93249e+06
2,11,16,4.60399e+06
2,2,16,3.8731e+06
2,9,16,3.74478e+06
2,1,17,2.3138e+06
2,7,17,2.82272e+06
2,6,17,2.27507e+06
2,4,17,3.31577e+06
2,5,17,3.84866e+06
2,8,17,2.90576e+06
2,12,17,2.73169e+06
2,3,17,1.88299e+06
2,10,17,2.76259e+06
2,11,17,4.71029e+06
2,2,17,2.8141e+06
2,9,17,3.02474e+06
2,1,18,2.35081e+06
2,7,18,4.65036e+06
2,6,18,3.29045e+06
2,5,18,3.02172e+06
2,8,18,3.04938e+06
2,4,18,2.74613e+06
2,3,18,2.51913e+06
2,10,18,3.64947e+06
2,12,18,2.78277e+06
2,11,18,1.69003e+06
2,2,18,2.83876e+06
2,9,18,2.10846e+06
2,1,19,2.75783e+06
2,7,19,4.12499e+06
2,6,19,3.08838e+06
2,5,19,3.29229e+06
2,4,19,3.4103e+06
2,3,19,2.73002e+06
2,8,19,1.61992e+06
2,12,19,4.02624e+06
2,10,19,2.81304e+06
2,11,19,2.57753e+06
2,2,19,923899
2,9,19,1.30634e+06
2,1,20,4.07259e+06
2,7,20,4.20992e+06
2,6,20,5.10155e+06
2,5,20,3.97846e+06
2,4,20,3.61896e+06
2,3,20,3.98344e+06
2,10,20,3.99587e+06
2,12,20,3.0419e+06
2,8,20,1.67956e+06
2,11,20,2.78862e+06
2,2,20,4.25961e+06
2,9,20,3.76468e+06
2,7,21,3.15005e+06
2,1,21,1.66138e+06
2,6,21,4.37788e+06
2,5,21,3.12847e+06
2,4,21,2.63878e+06
2,3,21,2.25083e+06
2,10,21,2.35256e+06
2,8,21,2.21213e+06
2,12,21,4.98249e+06
2,11,21,2.72721e+06
2,2,21,4.15391e+06
2,9,21,3.28988e+06
2,7,22,2.95177e+06
2,1,22,2.85732e+06
2,6,22,3.35257e+06
2,5,22,3.57898e+06
2,4,22,2.5945e+06
2,3,22,2.02135e+06
2,8,22,2.20212e+06
2,10,22,1.91921e+06
2,11,22,3.01975e+06
2,12,22,3.726e+06
2,2,22,2.87058e+06
2,9,22,3.85326e+06
2,7,23,3.38545e+06
2,1,23,1.94619e+06
2,6,23,2.2228e+06
2,5,23,2.7307e+06
2,4,23,2.72761e+06
2,3,23,2.77196e+06
2,10,23,3.63851e+06
2,8,23,4.69763e+06
2,11,23,4.45763e+06
2,12,23,3.9059e+06
2,2,23,2.86512e+06
2,9,23,3.63837e+06
2,7,24,2.26564e+06
2,1,24,3.5236e+06
2,6,24,2.32011e+06
2,5,24,2.54228e+06
2,3,24,1.61233e+06
2,4,24,1.96611e+06
2,10,24,2.65524e+06
2,11,24,3.48069e+06
2,8,24,2.52309e+06
2,12,24,2.45797e+06
2,2,24,2.70812e+06
2,9,24,2.91431e+06
2,7,25,3.37127e+06
2,1,25,1.63348e+06
2,6,25,4.35292e+06
2,5,25,3.51551e+06
2,3,25,3.59838e+06
2,4,25,2.25909e+06
2,10,25,3.45934e+06
2,11,25,2.21529e+06
2,8,25,2.02664e+06
2,2,25,5.88041e+06
2,12,25,3.40342e+06
2,9,25,3.11028e+06
2,7,26,4.54401e+06
2,1,26,3.63565e+06
2,6,26,1.77691e+06
2,5,26,3.23993e+06
2,3,26,3.19589e+06
2,4,26,2.83783e+06
2,10,26,1.76415e+06
2,11,26,2.40969e+06
2,8,26,2.52688e+06
2,2,26,3.60378e+06
2,12,26,3.43661e+06
2,9,26,2.24031e+06
2,7,27,2.69031e+06
2,1,27,2.62142e+06
2,6,27,2.93553e+06
2,5,27,3.23451e+06
2,3,27,4.49153e+06
2,4,27,3.90609e+06
2,10,27,1.61588e+06
2,11,27,3.19773e+06
2,8,27,2.82931e+06
2,2,27,1.84492e+06
2,12,27,2.46868e+06
2,9,27,3.49477e+06
2,7,28,3.85528e+06
2,1,28,1.88802e+06
2,6,28,2.54406e+06
2,5,28,3.96432e+06
2,3,28,2.57503e+06
2,4,28,3.58385e+06
2,8,28,4.50196e+06
2,10,28,1.61869e+06
2,11,28,2.77915e+06
2,2,28,3.34279e+06
2,12,28,2.95913e+06
2,9,28,3.30318e+06
2,7,29,2.84596e+06
2,1,29,2.82443e+06
2,5,29,3.57216e+06
2,3,29,3.1507e+06
2,6,29,3.68311e+06
2,4,29,2.94841e+06
2,8,29,2.4256e+06
2,10,29,4.42023e+06
2,2,29,3.77557e+06
2,12,29,3.79692e+06
2,11,29,2.64156e+06
2,9,29,1.64063e+06
2,7,30,3.09011e+06
2,1,30,3.05409e+06
2,6,30,3.61339e+06
2,5,30,2.24869e+06
2,3,30,1.8695e+06
2,4,30,3.41711e+06
2,8,30,3.74871e+06
2,10,30,4.52015e+06
2,11,30,3.87211e+06
2,12,30,2.21184e+06
2,2,30,2.72633e+06
2,9,30,1.92141e+06
2,7,31,5.50752e+06
2,1,31,3.46385e+06
2,6,31,3.39181e+06
2,5,31,2.33871e+06
2,3,31,3.97219e+06
2,8,31,2.1646e+06
2,4,31,2.26782e+06
2,10,31,3.99876e+06
2,12,31,3.88101e+06
2,11,31,3.81519e+06
2,2,31,4.27362e+06
2,9,31,3.24285e+06
2,7,32,3.63417e+06
2,1,32,3.93791e+06
2,6,32,3.81522e+06
2,5,32,4.46415e+06
2,3,32,2.13974e+06
2,8,32,2.77571e+06
2,11,32,4.122e+06
2,4,32,1.57995e+06
2,12,32,3.60625e+06
2,2,32,3.36644e+06
2,10,32,2.90311e+06
2,9,32,2.68456e+06
2,7,33,2.51252e+06
2,1,33,2.76264e+06
2,6,33,3.52035e+06
2,5,33,3.71257e+06
2,3,33,4.2069e+06
2,8,33,4.60214e+06
2,11,33,2.81979e+06
2,10,33,2.50434e+06
2,12,33,2.43802e+06
2,2,33,4.21692e+06
2,4,33,2.8489e+06
2,9,33,3.81488e+06
2,7,34,2.77848e+06
2,1,34,2.36788e+06
2,6,34,3.44104e+06
2,3,34,3.98085e+06
2,5,34,2.57458e+06
2,8,34,3.21217e+06
2,4,34,4.7201e+06
2,12,34,4.37953e+06
2,11,34,2.83613e+06
2,10,34,2.79172e+06
2,2,34,3.66988e+06
2,9,34,3.83058e+06
2,7,35,2.61319e+06
2,1,35,3.44715e+06
2,6,35,2.48268e+06
2,5,35,3.5297e+06
2,3,35,2.95987e+06
2,8,35,1.34838e+06
2,11,35,4.33421e+06
2,10,35,2.88027e+06
2,4,35,2.76874e+06
2,12,35,3.06105e+06
2,2,35,3.9787e+06
2,9,35,2.38963e+06
2,7,36,2.59285e+06
2,1,36,2.84209e+06
2,6,36,4.1784e+06
2,5,36,3.91432e+06
2,3,36,3.03577e+06
2,8,36,4.1456e+06
2,4,36,3.8334e+06
2,11,36,3.87997e+06
2,10,36,2.80616e+06
2,12,36,2.23981e+06
2,2,36,2.0993e+06
2,9,36,2.83627e+06
2,7,37,2.97248e+06
2,1,37,3.55292e+06
2,6,37,1.8197e+06
2,3,37,3.67046e+06
2,5,37,2.91297e+06
2,8,37,2.52797e+06
2,4,37,4.75097e+06
2,10,37,4.14506e+06
2,11,37,2.35259e+06
2,12,37,3.3536e+06
2,2,37,1.99975e+06
2,9,37,3.43493e+06
2,7,38,3.25531e+06
2,1,38,2.15233e+06
2,6,38,2.58062e+06
2,3,38,2.8595e+06
2,5,38,2.69216e+06
2,4,38,4.71958e+06
2,11,38,3.81271e+06
2,8,38,3.03721e+06
2,2,38,2.49195e+06
2,12,38,4.15269e+06
2,10,38,3.06215e+06
2,9,38,3.10647e+06
2,7,39,4.15687e+06
2,1,39,3.69231e+06
2,6,39,3.34844e+06
2,3,39,3.82761e+06
2,5,39,2.27947e+06
2,11,39,2.63518e+06
2,4,39,1.68289e+06
2,12,39,2.14531e+06
2,8,39,3.13733e+06
2,2,39,1.93731e+06
2,10,39,3.29011e+06
2,9,39,2.66496e+06
2,7,40,2.87367e+06
2,1,40,2.84443e+06
2,6,40,3.55705e+06
2,3,40,2.5653e+06
2,5,40,4.41102e+06
2,12,40,3.42154e+06
2,4,40,2.73498e+06
2,11,40,2.65995e+06
2,2,40,4.90051e+06
2,8,40,2.60549e+06
2,10,40,4.03131e+06
2,9,40,1.56368e+06
2,7,41,2.79342e+06
2,1,41,2.95658e+06
2,6,41,4.02121e+06
2,3,41,3.23465e+06
2,5,41,2.9812e+06
2,12,41,3.3152e+06
2,4,41,2.79613e+06
2,8,41,3.68048e+06
2,11,41,3.01841e+06
2,10,41,3.55511e+06
2,2,41,3.69623e+06
2,9,41,2.18869e+06
2,7,42,2.17161e+06
2,1,42,4.68386e+06
2,6,42,2.35443e+06
2,3,42,1.07448e+06
2,5,42,2.98303e+06
2,4,42,2.58484e+06
2,8,42,3.52698e+06
2,12,42,3.27032e+06
2,10,42,4.21153e+06
2,11,42,3.36703e+06
2,2,42,3.13873e+06
2,9,42,2.63611e+06
2,7,43,3.21248e+06
2,1,43,2.3532e+06
2,6,43,3.78303e+06
2,5,43,3.50664e+06
2,3,43,4.10806e+06
2,4,43,2.84818e+06
2,8,43,2.4095e+06
2,12,43,4.07598e+06
2,11,43,5.24032e+06
2,10,43,1.85655e+06
2,2,43,3.15279e+06
2,9,43,4.29535e+06
2,7,44,3.00537e+06
2,1,44,4.72448e+06
2,6,44,3.27474e+06
2,3,44,4.22953e+06
2,5,44,4.17019e+06
2,4,44,1.9922e+06
2,11,44,3.0226e+06
2,8,44,2.26371e+06
2,12,44,3.08163e+06
2,10,44,3.44678e+06
2,2,44,3.11546e+06
2,9,44,4.97908e+06
2,7,45,3.27856e+06
2,1,45,3.80009e+06
2,6,45,3.78923e+06
2,3,45,2.69712e+06
2,5,45,2.84274e+06
2,11,45,3.60394e+06
2,4,45,4.21139e+06
2,12,45,3.49407e+06
2,8,45,1.86436e+06
2,10,45,2.98084e+06
2,2,45,3.13258e+06
2,9,45,3.34264e+06
2,1,46,3.36279e+06
2,7,46,3.41895e+06
2,6,46,3.70747e+06
2,3,46,1.86055e+06
2,5,46,3.31892e+06
2,4,46,2.36775e+06
2,8,46,4.47979e+06
2,12,46,2.62626e+06
2,2,46,6.00942e+06
2,10,46,2.93587e+06
2,11,46,1.16994e+06
2,9,46,2.11124e+06
2,7,47,3.68592e+06
2,1,47,1.45724e+06
2,6,47,1.77946e+06
2,3,47,4.11115e+06
2,5,47,2.83485e+06
2,8,47,3.41658e+06
2,4,47,4.08206e+06
2,12,47,3.79132e+06
2,10,47,3.47918e+06
2,11,47,2.53107e+06
2,2,47,4.00544e+06
2,9,47,2.19134e+06
2,7,48,4.84966e+06
2,1,48,2.43991e+06
2,6,48,3.03104e+06
2,3,48,3.04169e+06
2,5,48,2.2205e+06
2,4,48,4.30615e+06
2,8,48,2.48807e+06
2,12,48,3.95616e+06
2,10,48,2.42922e+06
2,11,48,2.2759e+06
2,2,48,1.88075e+06
2,9,48,2.09466e+06
2,7,49,2.71741e+06
2,1,49,3.64862e+06
2,3,49,4.32683e+06
2,6,49,2.14356e+06
2,5,49,3.00093e+06
2,8,49,2.99103e+06
2,4,49,2.9347e+06
2,2,49,3.39196e+06
2,12,49,2.22665e+06
2,10,49,3.93738e+06
2,11,49,1.94182e+06
2,9,49,2.89805e+06
2,7,50,2.86754e+06
2,1,50,4.1324e+06
2,6,50,3.92683e+06
2,3,50,2.02941e+06
2,5,50,2.4171e+06
2,8,50,2.83078e+06
2,4,50,3.57118e+06
2,12,50,3.74496e+06
2,2,50,3.56719e+06
2,11,50,1.40282e+06
2,10,50,1.5913e+06
2,9,50,5.42685e+06
2,13,1,2.70209e+06
2,15,1,1.91505e+06
2,14,1,1.54194e+06
2,17,1,4.0493e+06
2,16,1,3.13819e+06
2,19,1,4.01609e+06
2,18,1,3.01134e+06
2,20,1,2.68233e+06
2,13,2,4.75614e+06
2,15,2,3.04569e+06
2,14,2,1.5816e+06
2,17,2,2.441e+06
2,13,3,2.1364e+06
2,16,2,2.71507e+06
2,15,3,3.56589e+06
2,20,2,3.78664e+06
2,19,2,2.95689e+06
2,18,2,2.37777e+06
2,14,3,3.0049e+06
2,17,3,3.11059e+06
2,13,4,4.26462e+06
2,15,4,4.07659e+06
2,14,4,2.80362e+06
2,17,4,2.61048e+06
2,16,3,2.34768e+06
2,19,3,2.39828e+06
2,18,3,2.48059e+06
2,20,3,2.1762e+06
2,13,5,2.94558e+06
2,15,5,4.45219e+06
2,14,5,2.44626e+06
2,17,5,3.65034e+06
2,13,6,3.4835e+06
2,15,6,2.7612e+06
2,16,4,3.04482e+06
2,18,4,4.70288e+06
2,19,4,2.13313e+06
2,20,4,1.58705e+06
2,14,6,4.42055e+06
2,17,6,3.41909e+06
2,13,7,3.80923e+06
2,15,7,4.51921e+06
2,14,7,3.72204e+06
2,17,7,4.62194e+06
2,16,5,2.75533e+06
2,18,5,3.64634e+06
2,19,5,3.65959e+06
2,20,5,3.78363e+06
2,13,8,3.12048e+06
2,15,8,3.00712e+06
2,14,8,3.83655e+06
2,17,8,1.59178e+06
2,16,6,3.22399e+06
2,13,9,2.42698e+06
2,18,6,3.06612e+06
2,15,9,3.06522e+06
2,20,6,5.47739e+06
2,19,6,2.60417e+06
2,17,9,4.63354e+06
2,14,9,4.02053e+06
2,16,7,2.56746e+06
2,13,10,2.25256e+06
2,15,10,3.79226e+06
2,18,7,3.84286e+06
2,20,7,2.07254e+06
2,19,7,3.57243e+06
2,14,10,3.44399e+06
2,17,10,4.96776e+06
2,13,11,4.02368e+06
2,18,8,1.96347e+06
2,15,11,3.72266e+06
2,16,8,4.37708e+06
2,14,11,2.03817e+06
2,13,12,4.94569e+06
2,20,8,1.75057e+06
2,18,9,2.68577e+06
2,19,8,2.19573e+06
2,15,12,3.42535e+06
2,17,11,2.37637e+06
2,16,9,4.25159e+06
2,14,12,2.73304e+06
2,13,13,3.22744e+06
2,15,13,3.96927e+06
2,18,10,3.107e+06
2,20,9,1.93549e+06
2,19,9,3.70613e+06
2,16,10,4.98031e+06
2,14,13,3.62902e+06
2,17,12,3.17011e+06
2,13,14,2.9166e+06
2,15,14,4.37064e+06
2,16,11,3.35812e+06
2,14,14,3.98644e+06
2,13,15,1.92355e+06
2,18,11,2.88815e+06
2,20,10,2.86602e+06
2,19,10,2.49172e+06
2,15,15,2.47204e+06
2,17,13,2.95159e+06
2,16,12,3.64381e+06
2,14,15,5.27412e+06
2,13,16,3.74791e+06
2,15,16,3.39844e+06
2,18,12,2.90049e+06
2,20,11,3.69336e+06
2,19,11,1.89061e+06
2,17,14,2.54337e+06
2,16,13,2.78606e+06
2,14,16,5.38022e+06
2,13,17,2.40634e+06
2,15,17,2.7254e+06
2,17,15,2.76735e+06
2,14,17,3.52915e+06
2,18,13,2.35796e+06
2,13,18,2.56359e+06
2,20,12,2.47535e+06
2,19,12,2.75635e+06
2,16,14,2.40013e+06
2,15,18,839744
2,17,16,3.31153e+06
2,14,18,4.07178e+06
2,13,19,3.31262e+06
2,18,14,2.65677e+06
2,15,19,3.34403e+06
2,20,13,3.63901e+06
2,19,13,2.33035e+06
2,16,15,3.62439e+06
2,17,17,2.23404e+06
2,14,19,3.74276e+06
2,13,20,2.86284e+06
2,15,20,3.31116e+06
2,17,18,3.66582e+06
2,14,20,4.06416e+06
2,18,15,3.41304e+06
2,13,21,2.79659e+06
2,20,14,3.99655e+06
2,19,14,2.45889e+06
2,16,16,3.59372e+06
2,15,21,3.3525e+06
2,17,19,3.31667e+06
2,14,21,2.66528e+06
2,13,22,3.75996e+06
2,18,16,3.63906e+06
2,19,15,2.14799e+06
2,20,15,2.90935e+06
2,16,17,2.76529e+06
2,15,22,3.25691e+06
2,13,23,4.03371e+06
2,17,20,1.99486e+06
2,18,17,4.62152e+06
2,14,22,3.35368e+06
2,20,16,2.96224e+06
2,16,18,3.09394e+06
2,19,16,3.33804e+06
2,13,24,3.43302e+06
2,17,21,4.59256e+06
2,15,23,1.98957e+06
2,20,17,4.86848e+06
2,16,19,2.17445e+06
2,18,18,3.03313e+06
2,14,23,2.08681e+06
2,13,25,4.06251e+06
2,17,22,2.95335e+06
2,19,17,2.2186e+06
2,16,20,1.72525e+06
2,20,18,1.74475e+06
2,15,24,3.16448e+06
2,13,26,2.58046e+06
2,17,23,2.53487e+06
2,18,19,1.83181e+06
2,14,24,3.57363e+06
2,16,21,2.4783e+06
2,20,19,3.87297e+06
2,19,18,4.2536e+06
2,17,24,3.28111e+06
2,13,27,2.71051e+06
2,15,25,2.29109e+06
2,16,22,3.19059e+06
2,20,20,2.86155e+06
2,18,20,3.20971e+06
2,14,25,3.48279e+06
2,17,25,2.85008e+06
2,19,19,2.64077e+06
2,13,28,2.79083e+06
2,15,26,3.46871e+06
2,16,23,3.65168e+06
2,20,21,1.73678e+06
2,14,26,3.0202e+06
2,18,21,2.28107e+06
2,15,27,3.6247e+06
2,16,24,3.89437e+06
2,17,26,2.28136e+06
2,19,20,4.55244e+06
2,13,29,2.59196e+06
2,20,22,3.58303e+06
2,14,27,3.69298e+06
2,15,28,2.44828e+06
2,16,25,4.12139e+06
2,18,22,1.80238e+06
2,20,23,3.72918e+06
2,14,28,3.27743e+06
2,19,21,3.26128e+06
2,17,27,2.19091e+06
2,13,30,3.80126e+06
2,15,29,4.73445e+06
2,16,26,3.24681e+06
2,20,24,1.50735e+06
2,14,29,2.11261e+06
2,18,23,3.11895e+06
2,17,28,3.43439e+06
2,13,31,3.28876e+06
2,19,22,3.08367e+06
2,16,27,4.81537e+06
2,15,30,2.40793e+06
2,20,25,3.69548e+06
2,14,30,2.5382e+06
2,16,28,2.97911e+06
2,18,24,3.38472e+06
2,15,31,4.01684e+06
2,20,26,3.81785e+06
2,14,31,2.50624e+06
2,17,29,3.11491e+06
2,13,32,3.87197e+06
2,19,23,2.21238e+06
2,16,29,3.24971e+06
2,15,32,4.46825e+06
2,20,27,3.65867e+06
2,14,32,5.27628e+06
2,18,25,2.16195e+06
2,17,30,4.09118e+06
2,13,33,4.21218e+06
2,19,24,4.3583e+06
2,16,30,2.79648e+06
2,15,33,3.19007e+06
2,20,28,3.95448e+06
2,14,33,3.33943e+06
2,18,26,3.95383e+06
2,16,31,5.30497e+06
2,15,34,2.40597e+06
2,20,29,4.16315e+06
2,13,34,3.66456e+06
2,17,31,2.79194e+06
2,14,34,4.12384e+06
2,19,25,3.57376e+06
2,16,32,3.79581e+06
2,15,35,2.15435e+06
2,20,30,3.49895e+06
2,14,35,3.1204e+06
2,18,27,4.1429e+06
2,13,35,2.91519e+06
2,17,32,3.36831e+06
2,19,26,3.47396e+06
2,16,33,3.32914e+06
2,15,36,4.45627e+06
2,20,31,3.5305e+06
2,14,36,3.53577e+06
2,18,28,3.645e+06
2,16,34,3.03608e+06
2,15,37,3.16714e+06
2,17,33,4.22425e+06
2,20,32,2.24289e+06
2,13,36,1.98827e+06
2,14,37,3.50821e+06
2,19,27,4.07575e+06
2,15,38,4.04289e+06
2,16,35,809805
2,20,33,2.35497e+06
2,14,38,3.85175e+06
2,18,29,2.55512e+06
2,17,34,2.65314e+06
2,13,37,4.37981e+06
2,19,28,4.51624e+06
2,15,39,3.92355e+06
2,16,36,3.73516e+06
2,20,34,3.92071e+06
2,14,39,2.62038e+06
2,18,30,3.36194e+06
2,15,40,3.23789e+06
2,17,35,2.2379e+06
2,13,38,4.05383e+06
2,16,37,2.85429e+06
2,19,29,3.23045e+06
2,20,35,3.97175e+06
2,14,40,1.29758e+06
2,15,41,2.35379e+06
2,16,38,2.89789e+06
2,20,36,2.09405e+06
2,18,31,4.8802e+06
2,14,41,2.43495e+06
2,17,36,3.18413e+06
2,13,39,4.21291e+06
2,19,30,3.55585e+06
2,15,42,3.39424e+06
2,20,37,4.04414e+06
2,16,39,2.12268e+06
2,14,42,2.9112e+06
2,18,32,2.67926e+06
2,17,37,3.77902e+06
2,13,40,2.5382e+06
2,15,43,4.91296e+06
2,19,31,3.84508e+06
2,20,38,4.57214e+06
2,16,40,2.6852e+06
2,14,43,3.02836e+06
2,15,44,2.94058e+06
2,18,33,4.80225e+06
2,13,41,2.78828e+06
2,16,41,4.02024e+06
2,14,44,2.2635e+06
2,17,38,4.18278e+06
2,20,39,2.51178e+06
2,19,32,3.41504e+06
2,15,45,1.84359e+06
2,16,42,3.57994e+06
2,13,42,2.70699e+06
2,14,45,2.95718e+06
2,18,34,3.16107e+06
2,17,39,3.71655e+06
2,20,40,4.51987e+06
2,19,33,1.91458e+06
2,15,46,3.68829e+06
2,16,43,3.11473e+06
2,13,43,5.35586e+06
2,14,46,1.93285e+06
2,15,47,2.99499e+06
2,18,35,1.65066e+06
2,16,44,3.29974e+06
2,13,44,2.11984e+06
2,17,40,3.66353e+06
2,20,41,2.96221e+06
2,14,47,3.35882e+06
2,19,34,3.84509e+06
2,15,48,799999
2,16,45,1.32924e+06
2,13,45,4.43862e+06
2,14,48,1.14166e+06
2,18,36,2.896e+06
2,17,41,3.34474e+06
2,20,42,3.75926e+06
2,19,35,4.25869e+06
2,15,49,2.92074e+06
2,13,46,4.18267e+06
2,14,49,3.89273e+06
2,18,37,2.2848e+06
2,16,46,4.35949e+06
2,15,50,2.91446e+06
2,17,42,4.58086e+06
2,20,43,1.85666e+06
2,13,47,3.35013e+06
2,14,50,2.23716e+06
2,19,36,1.81763e+06
2,18,38,2.94486e+06
2,16,47,2.76118e+06
2,17,43,3.1746e+06
2,20,44,3.97413e+06
2,13,48,2.84608e+06
2,19,37,3.64913e+06
2,18,39,4.13693e+06
2,16,48,2.88005e+06
2,17,44,3.67966e+06
2,13,49,3.57953e+06
2,20,45,1.9867e+06
2,19,38,2.76391e+06
2,18,40,1.35887e+06
2,16,49,3.9068e+06
2,17,45,2.62698e+06
2,13,50,3.45921e+06
2,20,46,4.02454e+06
2,19,39,2.01809e+06
2,18,41,3.7593e+06
2,16,50,2.99111e+06
2,17,46,4.91551e+06
2,20,47,3.36418e+06
2,19,40,2.17132e+06
2,18,42,3.35402e+06
2,17,47,3.15801e+06
2,20,48,3.75683e+06
2,19,41,1.90978e+06
2,18,43,3.30709e+06
2,17,48,3.91108e+06
2,20,49,2.41632e+06
2,18,44,2.2339e+06
2,19,42,3.10533e+06
2,17,49,2.01405e+06
2,20,50,3.88839e+06
2,18,45,3.62971e+06
2,19,43,3.35882e+06
2,17,50,3.31225e+06
2,19,44,3.8629e+06
2,18,46,2.13486e+06
2,19,45,3.43512e+06
2,18,47,3.12742e+06
2,19,46,2.82619e+06
2,18,48,4.57979e+06
2,19,47,4.36887e+06
2,18,49,3.49879e+06
2,19,48,4.7994e+06
